resolution,Well_ID,grid_cell,grid_dist_deg,true_mean,idw_mean_est,mean_error,rank,amc_kge,amc_r2,amc_rmse,amc_mae,idw_kge,idw_r2,idw_rmse,idw_mae,rmc_kge,rmc_r2,rmc_rmse,rmc_mae
0.1,404007111585801,889,0.03532576316354938,4398.971461735444,4316.453699382491,82.51776235295256,5,-11.74476553095298,-9022.998882973545,83.40202612466331,82.51776235295291,-11.78606760526333,-9023.734787448926,83.40542676077989,82.51776235295384,-11.743600706308426,-9023.324867146637,83.40353252417333,82.51776625995421
0.1,403524111512901,854,0.02713430175584311,4562.420256168438,4420.900089752447,141.5201664159913,5,-1.3081989640584144,-8601.492501284147,141.61270081509127,141.52016641599104,-1.30340574677632,-8601.393853512684,141.61188885173334,141.5201664159918,-1.3075596059128238,-8601.50525437409,141.61280578460102,141.52015876099838
0.1,403627111495701,855,0.03348155173949791,4563.167171705558,4492.901416664522,70.26575504103585,5,-0.29433807285140556,-460.5556351955743,70.34395943248107,70.26575504103573,-0.28389287964840837,-460.5812367759197,70.34591032574211,70.26575504103512,-0.26272578186249773,-460.53272726125573,70.34221375473966,70.26575232870093
0.1,403628111514301,854,0.020926721733575383,4436.142201219031,4427.0711078522045,9.071093366826972,5,-0.2824079110943689,-17.346673333276456,10.359743976199843,9.071670311600037,-0.26216220524758294,-17.2423676720648,10.330253066527852,9.081442970476976,-0.2736765951000224,-17.300758325684154,10.346772531916555,9.071085274067716
0.1,393814113522601,474,0.03533549479201314,4749.1580957288015,4730.903102209881,18.254993518920855,5,0.28731601106358073,-370.2226173208421,18.27634750727825,18.254993518921488,0.2719456051381258,-370.26509453135486,18.277393114439086,18.254993518920752,0.38875429908546344,-370.09810102595844,18.273282104159275,18.25499918399957
0.1,403524111572201,853,0.028419542602562946,4388.040990756111,4407.6117860478125,19.57079529170187,5,0.7077573917711453,-85.05657701926692,19.613383060233527,19.57079529170091,0.7883775553037322,-84.99778719223634,19.606682442830067,19.570795291700637,0.5030092964376959,-85.36060177345294,19.647998059463525,19.57077625983156
0.1,415008111593901,1285,0.032223698016689985,4388.77316998358,4425.158293126762,36.38512314318177,5,0.34450945535112176,-502.48679068127944,36.40645206377362,36.38512314318174,0.49672418636907056,-502.43122619408166,36.404443111709945,36.385123143182874,0.25434349696462466,-502.6095072118433,36.410888527026465,36.385111705196124
0.1,414209111574001,1249,0.020230394705423167,4414.740961900602,4432.836892396096,18.09593049549403,5,-0.26175249200965944,-317.1562599802922,18.130462434224697,18.095930495495026,-0.11788404652132245,-317.1119343700496,18.12919941993678,18.09593049549496,-0.2767551228147138,-317.0813809892306,18.12832878043102,18.095917390822063
0.1,414642111511401,1286,0.03597087283515077,4435.501389964223,4433.33986093573,2.161529028492623,5,-0.6820594284727768,-6.386713112955459,2.46523508686859,2.213964846165472,-0.5497455259655291,-6.549673062924008,2.492279795349721,2.223118499480522,-0.6562039844238574,-6.409181924839071,2.4689816006881165,2.217906131896487
0.1,415926111571302,1357,0.028822242933683045,4502.928958641322,4509.294324067085,6.36536542576232,5,-0.5473209995478101,-74.94702722913138,6.622300501198225,6.365365425762665,-0.7051154743097248,-75.79041579631514,6.658969166582335,6.365365425763327,-0.43358521954863893,-73.57526694056965,6.562221761028511,6.365396023432734
